,Reported_Date,Zip Code,DVFlag,Latitude,Longitude
6019,2/3/2020,64128,Y,39.066754,-94.5365
6090,1/12/2020,64128,Y,39.066754,-94.5365
6189,1/10/2020,64128,Y,39.066754,-94.5365
6260,1/12/2020,64128,Y,39.066754,-94.5365
6413,2/1/2020,64128,Y,39.066754,-94.5365
6436,1/13/2020,64128,Y,39.066754,-94.5365
6535,2/1/2020,64128,Y,39.066754,-94.5365
6646,1/27/2020,64128,Y,39.066754,-94.5365
7066,1/15/2020,64128,Y,39.066754,-94.5365
7243,1/28/2020,64128,Y,39.066754,-94.5365
7316,2/1/2020,64128,Y,39.066754,-94.5365
7488,3/4/2020,64128,Y,39.066754,-94.5365
7599,1/12/2020,64128,Y,39.066754,-94.5365
7777,1/24/2020,64128,Y,39.066754,-94.5365
7873,3/2/2020,64128,Y,39.066754,-94.5365
8075,1/4/2020,64128,Y,39.066754,-94.5365
8109,2/25/2020,64128,Y,39.066754,-94.5365
8215,2/23/2020,64128,Y,39.066754,-94.5365
8277,2/22/2020,64128,Y,39.066754,-94.5365
8356,2/9/2020,64128,Y,39.066754,-94.5365
8649,1/27/2020,64128,Y,39.066754,-94.5365
8744,1/12/2020,64128,Y,39.066754,-94.5365
9099,2/6/2020,64128,Y,39.066754,-94.5365
9437,1/23/2020,64128,Y,39.066754,-94.5365
9441,2/24/2020,64128,Y,39.066754,-94.5365
9655,1/12/2020,64128,Y,39.066754,-94.5365
10111,1/13/2020,64128,Y,39.066754,-94.5365
10267,2/3/2020,64128,Y,39.066754,-94.5365
10346,1/30/2020,64128,Y,39.066754,-94.5365
10421,1/26/2020,64128,Y,39.066754,-94.5365
10670,2/1/2020,64128,Y,39.066754,-94.5365
10778,2/1/2020,64128,Y,39.066754,-94.5365
10852,3/2/2020,64128,Y,39.066754,-94.5365
11237,1/15/2020,64128,Y,39.066754,-94.5365
11314,2/9/2020,64128,Y,39.066754,-94.5365
11326,2/22/2020,64128,Y,39.066754,-94.5365
11408,2/21/2020,64128,Y,39.066754,-94.5365
11441,1/23/2020,64128,Y,39.066754,-94.5365
11472,1/17/2020,64128,Y,39.066754,-94.5365
11514,1/27/2020,64128,Y,39.066754,-94.5365
11579,2/11/2020,64128,Y,39.066754,-94.5365
11750,1/4/2020,64128,Y,39.066754,-94.5365
11841,2/23/2020,64128,Y,39.066754,-94.5365
11859,1/3/2020,64128,Y,39.066754,-94.5365
12359,2/25/2020,64128,Y,39.066754,-94.5365
